        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC Power Draw [W] , VDDCI Power Draw [W] , VRM Efficiency [%] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2022-04-16 08:32:49 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       38   ,                       3149   ,                      111   ,                 121.2   ,              77.8   ,               10.7   ,             95.0   , 0.9750   ,               50.0   ,                 10165   ,
2022-04-16 08:32:50 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       26   ,                       3155   ,                      111   ,                 123.3   ,              66.0   ,               10.7   ,             94.9   , 0.9750   ,               50.0   ,                 10164   ,
2022-04-16 08:32:51 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         94   ,                       39   ,                       3157   ,                      111   ,                 132.1   ,              94.3   ,               10.7   ,             95.4   , 0.9750   ,               51.0   ,                 10164   ,
2022-04-16 08:32:52 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       51   ,                       3157   ,                      111   ,                 125.0   ,              95.6   ,               10.7   ,             95.0   , 0.9750   ,               51.0   ,                 10167   ,
2022-04-16 08:32:53 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       46   ,                       3166   ,                      111   ,                 109.7   ,             105.6   ,               10.7   ,             94.4   , 0.9750   ,               52.0   ,                 10167   ,
2022-04-16 08:32:54 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       41   ,                       3167   ,                      111   ,                 128.1   ,             111.6   ,               10.7   ,             95.2   , 0.9688   ,               50.0   ,                 10180   ,
2022-04-16 08:32:55 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         99   ,                       43   ,                       3144   ,                      111   ,                 117.3   ,             115.5   ,               10.7   ,             95.1   , 0.9750   ,               51.0   ,                 10174   ,
2022-04-16 08:32:56 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         98   ,                       16   ,                       3142   ,                      111   ,                 121.2   ,             106.6   ,               10.7   ,             95.3   , 0.9750   ,               49.0   ,                 10177   ,
2022-04-16 08:32:57 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       58   ,                       3143   ,                      111   ,                 106.1   ,             114.3   ,               10.7   ,             95.1   , 0.9750   ,               51.0   ,                 10196   ,
2022-04-16 08:32:58 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       20   ,                       3144   ,                      111   ,                 125.7   ,              91.3   ,               10.7   ,             94.7   , 0.9750   ,               53.0   ,                 10195   ,
2022-04-16 08:32:59 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         93   ,                       33   ,                       3146   ,                      111   ,                 132.6   ,              97.6   ,               10.7   ,             94.9   , 0.9750   ,               51.0   ,                 10193   ,
2022-04-16 08:33:00 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       41   ,                       3149   ,                      111   ,                 103.7   ,             111.7   ,               10.7   ,             94.5   , 0.9813   ,               51.0   ,                 10194   ,
2022-04-16 08:33:01 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       38   ,                       3145   ,                      111   ,                 112.9   ,             105.6   ,               10.7   ,             94.3   , 0.9750   ,               50.0   ,                 10193   ,
2022-04-16 08:33:02 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       44   ,                       3144   ,                      111   ,                 112.1   ,              96.6   ,               10.7   ,             94.9   , 0.9750   ,               50.0   ,                 10164   ,
2022-04-16 08:33:03 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       40   ,                       3139   ,                      115   ,                 122.0   ,             109.0   ,               10.7   ,             94.4   , 0.9750   ,               50.0   ,                 10155   ,
2022-04-16 08:33:04 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       42   ,                       3143   ,                      115   ,                 113.6   ,             111.2   ,               10.7   ,             94.3   , 0.9750   ,               51.0   ,                 10145   ,
2022-04-16 08:33:05 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       24   ,                       3145   ,                      115   ,                 127.7   ,              89.3   ,               10.7   ,             95.0   , 0.9750   ,               52.0   ,                 10167   ,
2022-04-16 08:33:06 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       63   ,                       3147   ,                      115   ,                 107.7   ,             109.7   ,               10.7   ,             95.0   , 0.9750   ,               53.0   ,                 10164   ,
2022-04-16 08:33:07 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       48   ,                       3147   ,                      115   ,                  96.8   ,             115.2   ,               10.7   ,             94.7   , 0.9750   ,               52.0   ,                 10166   ,
2022-04-16 08:33:08 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,        100   ,                       49   ,                       3148   ,                      115   ,                 126.8   ,              98.9   ,               10.7   ,             94.7   , 0.9750   ,               52.0   ,                 10172   ,
2022-04-16 08:33:09 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,         97   ,                       37   ,                       3152   ,                      115   ,                 126.6   ,             104.5   ,               10.7   ,             94.9   , 0.9750   ,               52.0   ,                 10171   ,
2022-04-16 08:33:10 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       63   ,                       3152   ,                      115   ,                 114.7   ,             101.0   ,               10.7   ,             95.0   , 0.9750   ,               54.0   ,                 10172   ,
2022-04-16 08:33:11 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         59   ,                       22   ,                       3152   ,                      115   ,                 105.7   ,             113.8   ,               10.7   ,             94.5   , 0.9750   ,               52.0   ,                 10178   ,
2022-04-16 08:33:12 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       43   ,                       3152   ,                      115   ,                 111.9   ,             119.7   ,               10.7   ,             93.5   , 0.9813   ,               52.0   ,                 10211   ,
2022-04-16 08:33:13 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       62   ,                       3153   ,                      115   ,                 111.4   ,             121.0   ,               10.7   ,             95.0   , 0.9750   ,               54.0   ,                 10241   ,
2022-04-16 08:33:14 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       54   ,                       3186   ,                      147   ,                 113.4   ,              80.7   ,               10.7   ,             95.2   , 0.9750   ,               55.0   ,                 10350   ,
2022-04-16 08:33:15 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         96   ,                       25   ,                       3188   ,                      147   ,                 131.5   ,              94.7   ,               10.7   ,             94.9   , 0.9750   ,               56.0   ,                 10362   ,
2022-04-16 08:33:16 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         52   ,                       19   ,                       3189   ,                      147   ,                 108.9   ,             107.5   ,               10.7   ,             95.2   , 0.9688   ,               53.0   ,                 10304   ,
2022-04-16 08:33:17 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,         99   ,                       51   ,                       3189   ,                      147   ,                 100.7   ,             121.5   ,               10.7   ,             94.9   , 0.9750   ,               49.0   ,                 10305   ,
2022-04-16 08:33:18 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,         67   ,                       33   ,                       3189   ,                      147   ,                 113.4   ,             101.5   ,               10.7   ,             95.1   , 0.9750   ,               49.0   ,                 10305   ,
2022-04-16 08:33:19 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       47   ,                       3189   ,                      147   ,                 117.1   ,             111.7   ,               10.7   ,             93.8   , 0.9813   ,               52.0   ,                 10304   ,
2022-04-16 08:33:20 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       50   ,                       3189   ,                      147   ,                 119.2   ,              92.1   ,               10.7   ,             94.7   , 0.9750   ,               51.0   ,                 10301   ,
2022-04-16 08:33:21 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       51   ,                       3189   ,                      147   ,                 131.4   ,             100.8   ,               10.7   ,             94.8   , 0.9750   ,               54.0   ,                 10278   ,
2022-04-16 08:33:22 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       48   ,                       3189   ,                      147   ,                 130.3   ,             103.0   ,               10.7   ,             94.7   , 0.9750   ,               55.0   ,                 10302   ,
2022-04-16 08:33:23 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,        100   ,                       45   ,                       3189   ,                      147   ,                 116.6   ,             106.5   ,               10.7   ,             93.7   , 0.9813   ,               53.0   ,                 10299   ,
2022-04-16 08:33:24 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,         98   ,                       53   ,                       3189   ,                      147   ,                 126.3   ,              64.1   ,               10.7   ,             94.7   , 0.9750   ,               54.0   ,                 10312   ,
2022-04-16 08:33:25 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,         97   ,                       42   ,                       3191   ,                      147   ,                 116.6   ,             112.3   ,               10.7   ,             95.3   , 0.9750   ,               53.0   ,                 10294   ,
2022-04-16 08:33:26 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       50   ,                       3191   ,                      147   ,                 114.9   ,              92.8   ,               10.7   ,             95.1   , 0.9750   ,               52.0   ,                 10249   ,
2022-04-16 08:33:27 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         98   ,                       16   ,                       3198   ,                      147   ,                 120.6   ,             101.2   ,               10.7   ,             95.5   , 0.9750   ,               51.0   ,                 10239   ,
2022-04-16 08:33:28 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       62   ,                       3206   ,                      147   ,                 110.8   ,             103.4   ,               10.7   ,             95.4   , 0.9750   ,               51.0   ,                 10318   ,
2022-04-16 08:33:29 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       43   ,                       3207   ,                      147   ,                 124.0   ,             107.1   ,               10.7   ,             95.2   , 0.9688   ,               52.0   ,                 10236   ,
2022-04-16 08:33:30 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       45   ,                       3222   ,                      143   ,                 130.0   ,              96.8   ,               10.7   ,             94.8   , 0.9750   ,               52.0   ,                 10238   ,
2022-04-16 08:33:31 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         92   ,                       40   ,                       3222   ,                      143   ,                 141.0   ,              92.6   ,               10.7   ,             95.5   , 0.9750   ,               49.0   ,                 10234   ,
2022-04-16 08:33:32 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       51   ,                       3222   ,                      143   ,                 117.7   ,             114.4   ,               10.7   ,             94.6   , 0.9750   ,               51.0   ,                 10233   ,
2022-04-16 08:33:33 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       56   ,                       3220   ,                      143   ,                 107.5   ,              99.6   ,               12.8   ,             94.5   , 0.9750   ,               52.0   ,                 10232   ,
2022-04-16 08:33:34 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       48   ,                       3220   ,                      143   ,                 121.2   ,             114.5   ,               10.7   ,             95.0   , 0.9750   ,               51.0   ,                 10232   ,
2022-04-16 08:33:35 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,         97   ,                       47   ,                       3220   ,                      143   ,                 115.3   ,              94.5   ,               10.7   ,             94.7   , 0.9750   ,               52.0   ,                 10232   ,
2022-04-16 08:33:36 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         95   ,                       60   ,                       3220   ,                      143   ,                 130.3   ,             102.5   ,               10.7   ,             95.4   , 0.9688   ,               50.0   ,                 10225   ,
2022-04-16 08:33:37 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       51   ,                       3220   ,                      143   ,                 120.7   ,             102.5   ,               10.7   ,             94.3   , 0.9750   ,               50.0   ,                 10225   ,
2022-04-16 08:33:38 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       59   ,                       3220   ,                      143   ,                 115.6   ,              88.3   ,               10.7   ,             86.9   , 0.9938   ,               51.0   ,                 10248   ,
2022-04-16 08:33:39 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         87   ,                       40   ,                       3222   ,                      155   ,                 126.1   ,             102.8   ,               10.7   ,             94.2   , 0.9750   ,               51.0   ,                 10251   ,
2022-04-16 08:33:41 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,        100   ,                       55   ,                       3222   ,                      155   ,                 122.0   ,             107.9   ,               10.7   ,             96.6   , 0.9750   ,               53.0   ,                 10259   ,
2022-04-16 08:33:41 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       63   ,                       3225   ,                      155   ,                 116.8   ,             100.8   ,               10.7   ,             94.8   , 0.9750   ,               51.0   ,                 10260   ,
2022-04-16 08:33:42 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         80   ,                       34   ,                       3224   ,                      155   ,                 132.7   ,             106.2   ,               10.7   ,             95.2   , 0.9688   ,               51.0   ,                 10260   ,
2022-04-16 08:33:43 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         47   ,                       20   ,                       3225   ,                      155   ,                 120.0   ,             104.7   ,               10.7   ,             94.8   , 0.9750   ,               50.0   ,                 10259   ,
2022-04-16 08:33:44 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       44   ,                       3225   ,                      155   ,                 112.3   ,              97.2   ,               10.7   ,             94.9   , 0.9750   ,               52.0   ,                 10260   ,
2022-04-16 08:33:45 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,         17   ,                       14   ,                       3225   ,                      155   ,                 111.3   ,             116.5   ,               10.7   ,             94.2   , 0.9813   ,               53.0   ,                 10260   ,
2022-04-16 08:33:46 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         57   ,                       36   ,                       3225   ,                      155   ,                 131.5   ,             108.2   ,               10.7   ,             95.5   , 0.9750   ,               49.0   ,                 10259   ,
2022-04-16 08:33:47 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       63   ,                       3226   ,                      155   ,                 114.6   ,             110.1   ,               10.7   ,             94.9   , 0.9750   ,               51.0   ,                 10264   ,
2022-04-16 08:33:48 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         95   ,                       14   ,                       3226   ,                      155   ,                 117.7   ,             108.4   ,               10.7   ,             95.2   , 0.9750   ,               52.0   ,                 10260   ,
2022-04-16 08:33:49 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2068   ,         99   ,                       43   ,                       3227   ,                      155   ,                 138.1   ,              96.3   ,               10.7   ,             95.1   , 0.9750   ,               52.0   ,                 10255   ,
2022-04-16 08:33:50 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       40   ,                       3227   ,                      155   ,                 108.0   ,              96.0   ,               10.7   ,             94.9   , 0.9750   ,               52.0   ,                 10256   ,
2022-04-16 08:33:51 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       37   ,                       3229   ,                      155   ,                 122.7   ,              90.4   ,               10.7   ,             95.0   , 0.9750   ,               51.0   ,                 10255   ,
2022-04-16 08:33:52 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,         99   ,                       21   ,                       3228   ,                      155   ,                 117.3   ,             113.6   ,               10.7   ,             95.2   , 0.9750   ,               52.0   ,                 10256   ,
2022-04-16 08:33:53 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       23   ,                       3228   ,                      155   ,                 127.4   ,              91.9   ,               10.7   ,             94.8   , 0.9750   ,               49.0   ,                 10238   ,
2022-04-16 08:33:54 ,        1216.0   ,           1750.0   ,               82.0   ,              53   ,                2071   ,        100   ,                       42   ,                       3228   ,                      155   ,                 109.7   ,             113.9   ,               10.7   ,             94.4   , 0.9750   ,               50.0   ,                 10238   ,
2022-04-16 08:33:55 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,        100   ,                       47   ,                       3227   ,                      155   ,                 119.0   ,              90.2   ,               10.7   ,             94.5   , 0.9750   ,               50.0   ,                 10237   ,
2022-04-16 08:33:56 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,         59   ,                       17   ,                       3227   ,                      155   ,                 128.9   ,             106.2   ,               10.7   ,             95.1   , 0.9750   ,               50.0   ,                 10234   ,
2022-04-16 08:33:57 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       48   ,                       3229   ,                      155   ,                 144.6   ,              97.3   ,               10.7   ,             93.4   , 0.9750   ,               51.0   ,                 10235   ,
2022-04-16 08:33:58 ,        1216.0   ,           1750.0   ,               82.0   ,              53   ,                2070   ,        100   ,                       30   ,                       3229   ,                      155   ,                 128.7   ,             113.6   ,               10.7   ,             95.3   , 0.9750   ,               52.0   ,                 10242   ,
2022-04-16 08:33:59 ,        1216.0   ,           1750.0   ,               82.0   ,              53   ,                2071   ,        100   ,                       45   ,                       3229   ,                      155   ,                 112.1   ,             113.2   ,               10.7   ,             94.8   , 0.9750   ,               52.0   ,                 10254   ,
2022-04-16 08:34:00 ,        1216.0   ,           1750.0   ,               82.0   ,              53   ,                2070   ,         65   ,                       11   ,                       3231   ,                      155   ,                 120.2   ,             100.2   ,               10.7   ,             95.6   , 0.9688   ,               49.0   ,                 10256   ,
2022-04-16 08:34:01 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       55   ,                       3232   ,                      155   ,                 113.4   ,             119.0   ,               10.7   ,             94.9   , 0.9750   ,               52.0   ,                 10250   ,
2022-04-16 08:34:02 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         94   ,                       36   ,                       3232   ,                      155   ,                 129.2   ,              99.1   ,               10.7   ,             95.1   , 0.9750   ,               51.0   ,                 10249   ,
2022-04-16 08:34:03 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         61   ,                       23   ,                       3234   ,                      155   ,                 124.3   ,             113.8   ,               10.7   ,             95.1   , 0.9750   ,               51.0   ,                 10251   ,
2022-04-16 08:34:04 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       31   ,                       3233   ,                      155   ,                 113.2   ,             105.2   ,               10.7   ,             93.0   , 0.9813   ,               52.0   ,                 10252   ,
2022-04-16 08:34:05 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,         63   ,                       29   ,                       3165   ,                      143   ,                  71.5   ,             115.5   ,               10.7   ,             94.4   , 0.9750   ,               52.0   ,                 10273   ,
2022-04-16 08:34:06 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         98   ,                       21   ,                       3162   ,                      143   ,                 123.5   ,              97.8   ,               10.7   ,             95.3   , 0.9750   ,               50.0   ,                 10270   ,
2022-04-16 08:34:07 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         99   ,                       17   ,                       3154   ,                      143   ,                 118.3   ,             100.4   ,               10.7   ,             95.4   , 0.9750   ,               50.0   ,                 10267   ,
2022-04-16 08:34:08 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         36   ,                       22   ,                       3151   ,                      143   ,                 127.2   ,             105.8   ,               10.7   ,             95.0   , 0.9750   ,               53.0   ,                 10274   ,
2022-04-16 08:34:09 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       69   ,                       3151   ,                      143   ,                 107.2   ,              95.0   ,               10.7   ,             94.4   , 0.9750   ,               51.0   ,                 10271   ,
2022-04-16 08:34:10 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         53   ,                        5   ,                       3150   ,                      143   ,                 119.9   ,             102.9   ,               10.7   ,             95.0   , 0.9750   ,               49.0   ,                 10271   ,
2022-04-16 08:34:11 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         95   ,                       43   ,                       3143   ,                      143   ,                 114.0   ,              80.3   ,               10.7   ,             95.0   , 0.9750   ,               51.0   ,                 10263   ,
2022-04-16 08:34:12 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       26   ,                       3139   ,                      143   ,                 125.9   ,              99.4   ,               10.7   ,             93.2   , 0.9875   ,               50.0   ,                 10269   ,
2022-04-16 08:34:13 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         96   ,                       43   ,                       3139   ,                      143   ,                 110.6   ,             123.5   ,               10.7   ,             95.0   , 0.9750   ,               54.0   ,                 10268   ,
2022-04-16 08:34:14 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       25   ,                       3139   ,                      143   ,                 114.0   ,              93.4   ,               10.7   ,             94.6   , 0.9750   ,               50.0   ,                 10268   ,
2022-04-16 08:34:15 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,         99   ,                       62   ,                       3139   ,                      143   ,                 120.2   ,              99.9   ,               10.7   ,             94.5   , 0.9813   ,               54.0   ,                 10267   ,
2022-04-16 08:34:16 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,        100   ,                       37   ,                       3139   ,                      143   ,                 124.8   ,              95.0   ,               10.7   ,             95.1   , 0.9688   ,               51.0   ,                 10267   ,
2022-04-16 08:34:17 ,        1216.0   ,           1750.0   ,               82.0   ,              53   ,                2069   ,        100   ,                       57   ,                       3139   ,                      143   ,                 114.5   ,             117.5   ,               10.7   ,             95.0   , 0.9750   ,               51.0   ,                 10269   ,
2022-04-16 08:34:18 ,        1216.0   ,           1750.0   ,               82.0   ,              53   ,                2071   ,         99   ,                       38   ,                       3139   ,                      143   ,                 122.5   ,             111.2   ,               10.7   ,             94.8   , 0.9750   ,               50.0   ,                 10268   ,
2022-04-16 08:34:19 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       41   ,                       3139   ,                      143   ,                 113.0   ,             101.5   ,               10.7   ,             94.6   , 0.9750   ,               50.0   ,                 10253   ,
2022-04-16 08:34:20 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         19   ,                        4   ,                       3140   ,                      143   ,                 116.0   ,             102.1   ,               10.7   ,             94.7   , 0.9813   ,               50.0   ,                 10241   ,
2022-04-16 08:34:21 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,        100   ,                       52   ,                       3143   ,                      143   ,                 115.1   ,             109.2   ,               10.7   ,             94.7   , 0.9750   ,               51.0   ,                 10235   ,
2022-04-16 08:34:22 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       59   ,                       3143   ,                      143   ,                  96.8   ,             105.5   ,               10.7   ,             94.7   , 0.9750   ,               51.0   ,                 10233   ,
2022-04-16 08:34:23 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,         93   ,                       37   ,                       3143   ,                      143   ,                 141.8   ,              90.6   ,               10.7   ,             95.2   , 0.9750   ,               50.0   ,                 10215   ,
2022-04-16 08:34:24 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       30   ,                       3144   ,                      143   ,                 109.6   ,             107.5   ,               10.7   ,             95.0   , 0.9750   ,               49.0   ,                 10211   ,
2022-04-16 08:34:25 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2069   ,        100   ,                       21   ,                       3129   ,                      143   ,                 116.8   ,             107.7   ,               10.7   ,             94.5   , 0.9750   ,               51.0   ,                 10216   ,
2022-04-16 08:34:26 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         92   ,                       44   ,                       3129   ,                      143   ,                 133.3   ,              95.9   ,               10.7   ,             95.3   , 0.9750   ,               50.0   ,                 10215   ,
2022-04-16 08:34:27 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         93   ,                       49   ,                       3127   ,                      143   ,                 120.8   ,              99.5   ,               10.7   ,             94.8   , 0.9750   ,               51.0   ,                 10218   ,
2022-04-16 08:34:28 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,        100   ,                       54   ,                       3131   ,                      143   ,                 105.6   ,             115.3   ,               10.7   ,             94.6   , 0.9750   ,               51.0   ,                 10216   ,
2022-04-16 08:34:29 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         81   ,                       20   ,                       3131   ,                      143   ,                 113.4   ,             108.2   ,               10.7   ,             95.5   , 0.9750   ,               50.0   ,                 10214   ,
2022-04-16 08:34:30 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       50   ,                       3131   ,                      143   ,                  80.4   ,              98.4   ,               10.7   ,             94.4   , 0.9750   ,               50.0   ,                 10214   ,
2022-04-16 08:34:31 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,        100   ,                       25   ,                       3138   ,                      143   ,                 124.0   ,              99.3   ,               10.7   ,             94.5   , 0.9750   ,               54.0   ,                 10237   ,
2022-04-16 08:34:32 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       56   ,                       3138   ,                      143   ,                 117.6   ,              96.7   ,               10.7   ,             95.1   , 0.9750   ,               51.0   ,                 10246   ,
2022-04-16 08:34:33 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,         85   ,                       26   ,                       3139   ,                      143   ,                 129.0   ,              99.3   ,               10.7   ,             95.3   , 0.9688   ,               49.0   ,                 10249   ,
2022-04-16 08:34:34 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         57   ,                       18   ,                       3136   ,                      143   ,                 112.7   ,              99.5   ,               10.7   ,             95.4   , 0.9750   ,               53.0   ,                 10254   ,
2022-04-16 08:34:35 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2070   ,         93   ,                       65   ,                       3130   ,                      143   ,                 112.3   ,              67.0   ,               10.7   ,             94.9   , 0.9750   ,               50.0   ,                 10253   ,
2022-04-16 08:34:36 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,         33   ,                       15   ,                       3132   ,                      143   ,                 135.4   ,             106.6   ,               10.7   ,             95.5   , 0.9750   ,               50.0   ,                 10251   ,
2022-04-16 08:34:37 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,         95   ,                       17   ,                       3130   ,                      147   ,                 121.6   ,             106.0   ,               10.7   ,             95.5   , 0.9750   ,               50.0   ,                 10256   ,
2022-04-16 08:34:39 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2071   ,        100   ,                       32   ,                       3130   ,                      147   ,                 122.2   ,              98.6   ,               10.7   ,             94.9   , 0.9750   ,               51.0   ,                 10258   ,
2022-04-16 08:34:40 ,        1216.0   ,           1750.0   ,               81.0   ,              53   ,                2072   ,         99   ,                       43   ,                       3134   ,                      147   ,                 122.0   ,             105.5   ,               10.7   ,             94.9   , 0.9750   ,               51.0   ,                 10261   ,
