        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC Power Draw [W] , VDDCI Power Draw [W] , VRM Efficiency [%] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2022-04-16 09:58:23 ,        1216.0   ,           1750.0   ,               83.0   ,              53   ,                2054   ,        100   ,                       59   ,                       2230   ,                      195   ,                 149.0   ,             119.5   ,               10.7   ,             95.8   , 1.0313   ,               51.0   ,                  8118   ,
2022-04-16 09:58:24 ,        1215.2   ,           1750.0   ,               83.0   ,              53   ,                2068   ,         82   ,                       39   ,                       2244   ,                      195   ,                 140.8   ,             122.2   ,               10.7   ,             94.9   , 1.0375   ,               49.0   ,                  8110   ,
2022-04-16 09:58:25 ,        1216.0   ,           1750.0   ,               83.0   ,              54   ,                2105   ,        100   ,                       46   ,                       2260   ,                      195   ,                 140.0   ,             129.9   ,               10.7   ,             95.5   , 1.0313   ,               49.0   ,                  8119   ,
2022-04-16 09:58:26 ,        1215.2   ,           1750.0   ,               83.0   ,              55   ,                2123   ,        100   ,                       49   ,                       2262   ,                      195   ,                 135.4   ,             116.2   ,               10.7   ,             95.7   , 1.0313   ,               49.0   ,                  8117   ,
2022-04-16 09:58:27 ,        1216.0   ,           1750.0   ,               83.0   ,              55   ,                2147   ,        100   ,                       41   ,                       2272   ,                      195   ,                 130.7   ,             125.2   ,               10.7   ,             95.2   , 1.0375   ,               49.0   ,                  8149   ,
2022-04-16 09:58:28 ,        1216.0   ,           1750.0   ,               83.0   ,              55   ,                2149   ,        100   ,                       57   ,                       2276   ,                      195   ,                 131.0   ,             108.8   ,               10.7   ,             95.4   , 1.0375   ,               48.0   ,                  8145   ,
2022-04-16 09:58:29 ,        1215.2   ,           1750.0   ,               83.0   ,              55   ,                2148   ,        100   ,                       49   ,                       2289   ,                      195   ,                 150.6   ,             109.3   ,               10.7   ,             95.6   , 1.0313   ,               50.0   ,                  8148   ,
2022-04-16 09:58:30 ,        1216.0   ,           1750.0   ,               83.0   ,              55   ,                2149   ,        100   ,                       44   ,                       2294   ,                      117   ,                 152.0   ,             113.9   ,               10.7   ,             95.4   , 1.0375   ,               50.0   ,                  8155   ,
2022-04-16 09:58:31 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2178   ,        100   ,                       35   ,                       2313   ,                      145   ,                 132.7   ,             114.3   ,               10.7   ,             95.0   , 1.0375   ,               50.0   ,                  8204   ,
2022-04-16 09:58:32 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2188   ,        100   ,                       35   ,                       2330   ,                      145   ,                 135.0   ,             125.3   ,               10.7   ,             94.2   , 1.0438   ,               50.0   ,                  8214   ,
2022-04-16 09:58:33 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2190   ,         39   ,                       11   ,                       2332   ,                      145   ,                 133.2   ,             123.1   ,               10.7   ,             95.2   , 1.0375   ,               49.0   ,                  8212   ,
2022-04-16 09:58:34 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2190   ,        100   ,                       43   ,                       2385   ,                      145   ,                 137.0   ,             108.2   ,               10.7   ,             95.2   , 1.0375   ,               49.0   ,                  8231   ,
2022-04-16 09:58:35 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2192   ,          1   ,                        2   ,                       2392   ,                      145   ,                 128.1   ,              53.2   ,               10.7   ,             94.8   , 1.0375   ,               50.0   ,                  8310   ,
2022-04-16 09:58:36 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2191   ,        100   ,                       43   ,                       2426   ,                      145   ,                 135.7   ,             128.8   ,               10.7   ,             95.5   , 1.0375   ,               50.0   ,                  8328   ,
2022-04-16 09:58:37 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2190   ,        100   ,                       46   ,                       2431   ,                      145   ,                 126.3   ,             125.1   ,               10.7   ,             95.6   , 1.0375   ,               51.0   ,                  8326   ,
2022-04-16 09:58:38 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,        100   ,                       40   ,                       2442   ,                      145   ,                 138.0   ,              96.5   ,               10.7   ,             95.4   , 1.0375   ,               51.0   ,                  8365   ,
2022-04-16 09:58:39 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2191   ,         94   ,                       29   ,                       2495   ,                      111   ,                 143.0   ,             109.8   ,               10.7   ,             95.9   , 1.0313   ,               51.0   ,                  8346   ,
2022-04-16 09:58:40 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2192   ,        100   ,                       60   ,                       2495   ,                      111   ,                 121.4   ,             146.7   ,               10.7   ,             95.5   , 1.0375   ,               49.0   ,                  8427   ,
2022-04-16 09:58:41 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2191   ,        100   ,                       48   ,                       2502   ,                      111   ,                 140.1   ,             129.6   ,               10.7   ,             95.4   , 1.0375   ,               49.0   ,                  8334   ,
2022-04-16 09:58:42 ,        1215.2   ,           1750.0   ,               84.0   ,              56   ,                2189   ,        100   ,                       66   ,                       2538   ,                      143   ,                 119.3   ,              98.8   ,               10.7   ,             95.6   , 1.0375   ,               51.0   ,                  8399   ,
2022-04-16 09:58:43 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2189   ,        100   ,                       49   ,                       2542   ,                      143   ,                 149.6   ,             112.7   ,               10.7   ,             96.0   , 1.0313   ,               53.0   ,                  8401   ,
2022-04-16 09:58:44 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       43   ,                       2545   ,                      143   ,                 143.1   ,             123.9   ,               10.7   ,             94.4   , 1.0438   ,               50.0   ,                  8404   ,
2022-04-16 09:58:45 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2192   ,         98   ,                       47   ,                       2556   ,                      143   ,                 148.1   ,             120.5   ,               10.7   ,             95.4   , 1.0375   ,               50.0   ,                  8419   ,
2022-04-16 09:58:46 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2191   ,         49   ,                       27   ,                       2558   ,                      143   ,                 141.3   ,             118.3   ,               10.7   ,             96.1   , 1.0313   ,               50.0   ,                  8427   ,
2022-04-16 09:58:47 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,         77   ,                       32   ,                       2562   ,                      143   ,                 149.2   ,             115.3   ,               10.7   ,             96.2   , 1.0313   ,               49.0   ,                  8426   ,
2022-04-16 09:58:48 ,        1214.8   ,           1750.0   ,               84.0   ,              56   ,                2190   ,        100   ,                       28   ,                       2563   ,                      143   ,                 132.0   ,             127.9   ,               10.7   ,             95.7   , 1.0375   ,               48.0   ,                  8421   ,
2022-04-16 09:58:49 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,        100   ,                       52   ,                       2564   ,                      143   ,                 127.2   ,             136.2   ,               10.7   ,             95.6   , 1.0375   ,               50.0   ,                  8410   ,
2022-04-16 09:58:50 ,        1213.5   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       52   ,                       2569   ,                      143   ,                 143.3   ,             132.5   ,               10.7   ,             95.7   , 1.0375   ,               49.0   ,                  8419   ,
2022-04-16 09:58:51 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,        100   ,                       23   ,                       2568   ,                      143   ,                 138.6   ,             118.4   ,               10.7   ,             95.5   , 1.0375   ,               49.0   ,                  8417   ,
2022-04-16 09:58:52 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,         92   ,                       51   ,                       2568   ,                      143   ,                 147.7   ,             110.3   ,               10.7   ,             96.1   , 1.0313   ,               49.0   ,                  8419   ,
2022-04-16 09:58:53 ,        1213.9   ,           1750.0   ,               84.0   ,              56   ,                2190   ,         99   ,                       18   ,                       2567   ,                      143   ,                 151.9   ,             109.6   ,               10.7   ,             96.4   , 1.0313   ,               50.0   ,                  8424   ,
2022-04-16 09:58:54 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,        100   ,                       30   ,                       2568   ,                      143   ,                 135.6   ,             132.1   ,               10.7   ,             95.8   , 1.0313   ,               50.0   ,                  8432   ,
2022-04-16 09:58:55 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       64   ,                       2569   ,                      159   ,                 123.8   ,             119.0   ,               10.7   ,             95.8   , 1.0375   ,               52.0   ,                  8447   ,
2022-04-16 09:58:56 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       69   ,                       2570   ,                      159   ,                 128.9   ,             101.0   ,               10.7   ,             95.7   , 1.0375   ,               50.0   ,                  8450   ,
2022-04-16 09:58:57 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       63   ,                       2573   ,                      159   ,                 112.2   ,             112.8   ,               10.7   ,             95.4   , 1.0375   ,               49.0   ,                  8463   ,
2022-04-16 09:58:58 ,        1215.2   ,           1750.0   ,               84.0   ,              56   ,                2190   ,        100   ,                       46   ,                       2574   ,                      159   ,                 118.2   ,             121.4   ,               10.7   ,             95.5   , 1.0375   ,               50.0   ,                  8464   ,
2022-04-16 09:58:59 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,         99   ,                       25   ,                       2581   ,                      159   ,                 133.4   ,             107.3   ,               10.7   ,             96.2   , 1.0313   ,               49.0   ,                  8470   ,
2022-04-16 09:59:00 ,        1214.3   ,           1750.0   ,               84.0   ,              56   ,                2191   ,         99   ,                       29   ,                       2582   ,                      159   ,                 124.2   ,              80.7   ,               10.7   ,             95.7   , 1.0375   ,               49.0   ,                  8497   ,
2022-04-16 09:59:01 ,        1215.2   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       43   ,                       2582   ,                      159   ,                 121.4   ,             115.3   ,               10.7   ,             95.0   , 1.0375   ,               50.0   ,                  8501   ,
2022-04-16 09:59:02 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       45   ,                       2589   ,                      159   ,                 139.5   ,             123.3   ,               10.7   ,             95.1   , 1.0375   ,               52.0   ,                  8506   ,
2022-04-16 09:59:03 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       53   ,                       2589   ,                      159   ,                 103.7   ,             134.9   ,               10.7   ,             95.5   , 1.0375   ,               49.0   ,                  8510   ,
2022-04-16 09:59:04 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       44   ,                       2589   ,                      159   ,                 125.8   ,             134.2   ,               10.7   ,             95.8   , 1.0375   ,               50.0   ,                  8513   ,
2022-04-16 09:59:05 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,         95   ,                       40   ,                       2591   ,                      159   ,                 149.3   ,             114.1   ,               10.7   ,             96.1   , 1.0313   ,               51.0   ,                  8518   ,
2022-04-16 09:59:06 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,         45   ,                       15   ,                       2591   ,                      159   ,                 151.2   ,             130.0   ,               10.7   ,             96.0   , 1.0313   ,               51.0   ,                  8529   ,
2022-04-16 09:59:07 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       48   ,                       2591   ,                      159   ,                 121.1   ,              97.4   ,               10.7   ,             95.8   , 1.0375   ,               49.0   ,                  8527   ,
2022-04-16 09:59:08 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,         92   ,                       50   ,                       2591   ,                      159   ,                 143.3   ,             110.7   ,               10.7   ,             96.1   , 1.0313   ,               50.0   ,                  8528   ,
2022-04-16 09:59:09 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,         90   ,                       41   ,                       2588   ,                      159   ,                 155.8   ,             107.3   ,               10.7   ,             95.7   , 1.0375   ,               50.0   ,                  8535   ,
2022-04-16 09:59:10 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       43   ,                       2588   ,                      159   ,                 150.0   ,             110.0   ,               10.7   ,             95.8   , 1.0313   ,               50.0   ,                  8537   ,
2022-04-16 09:59:11 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,         95   ,                       49   ,                       2588   ,                      159   ,                 151.4   ,              97.7   ,               10.7   ,             95.6   , 1.0313   ,               51.0   ,                  8542   ,
2022-04-16 09:59:12 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,        100   ,                       60   ,                       2588   ,                      159   ,                 113.1   ,             111.4   ,               10.7   ,             96.1   , 1.0313   ,               51.0   ,                  8635   ,
2022-04-16 09:59:13 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       59   ,                       2588   ,                      159   ,                 131.9   ,             104.0   ,               10.7   ,             95.7   , 1.0375   ,               51.0   ,                  8591   ,
2022-04-16 09:59:14 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2193   ,        100   ,                       60   ,                       2588   ,                      159   ,                 145.9   ,             111.3   ,               10.7   ,             95.3   , 1.0313   ,               50.0   ,                  8543   ,
2022-04-16 09:59:15 ,        1216.0   ,           1750.0   ,               83.0   ,              56   ,                2192   ,         92   ,                       51   ,                       2604   ,                      159   ,                 127.4   ,             126.8   ,               10.7   ,             94.7   , 1.0375   ,               51.0   ,                  8515   ,
2022-04-16 09:59:16 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       56   ,                       2605   ,                      159   ,                  98.8   ,             121.7   ,               10.7   ,             95.2   , 1.0375   ,               50.0   ,                  8529   ,
2022-04-16 09:59:17 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       63   ,                       2605   ,                      159   ,                 121.0   ,             110.9   ,               10.7   ,             95.3   , 1.0375   ,               50.0   ,                  8531   ,
2022-04-16 09:59:18 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       65   ,                       2605   ,                      159   ,                 126.7   ,             106.3   ,               10.7   ,             95.4   , 1.0375   ,               52.0   ,                  8534   ,
2022-04-16 09:59:19 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       45   ,                       2605   ,                      159   ,                 128.8   ,             132.9   ,               10.7   ,             95.6   , 1.0375   ,               50.0   ,                  8533   ,
2022-04-16 09:59:20 ,        1215.2   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       48   ,                       2606   ,                      163   ,                 138.2   ,             115.8   ,               10.7   ,             95.3   , 1.0375   ,               53.0   ,                  8542   ,
2022-04-16 09:59:21 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,         92   ,                       43   ,                       2607   ,                      163   ,                 154.2   ,             112.4   ,               10.7   ,             95.6   , 1.0313   ,               51.0   ,                  8545   ,
2022-04-16 09:59:22 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,         98   ,                       16   ,                       2607   ,                      163   ,                 145.4   ,             104.1   ,               10.7   ,             95.8   , 1.0313   ,               52.0   ,                  8549   ,
2022-04-16 09:59:23 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,         94   ,                       47   ,                       2607   ,                      163   ,                 150.8   ,             118.3   ,               10.7   ,             96.1   , 1.0313   ,               51.0   ,                  8554   ,
2022-04-16 09:59:24 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2193   ,        100   ,                       55   ,                       2607   ,                      163   ,                 115.8   ,             120.6   ,               10.7   ,             95.2   , 1.0375   ,               50.0   ,                  8560   ,
2022-04-16 09:59:25 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,         99   ,                       40   ,                       2607   ,                      163   ,                 152.1   ,             113.0   ,               10.7   ,             94.9   , 1.0375   ,               50.0   ,                  8585   ,
2022-04-16 09:59:26 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,        100   ,                       52   ,                       2607   ,                      163   ,                 114.5   ,             141.0   ,               10.7   ,             95.7   , 1.0375   ,               49.0   ,                  8588   ,
2022-04-16 09:59:27 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       47   ,                       2607   ,                      163   ,                 144.4   ,             115.1   ,               10.7   ,             96.1   , 1.0313   ,               50.0   ,                  8590   ,
2022-04-16 09:59:28 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,         93   ,                       39   ,                       2607   ,                      163   ,                 141.1   ,             112.2   ,               10.7   ,             95.8   , 1.0313   ,               49.0   ,                  8594   ,
2022-04-16 09:59:29 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,         57   ,                       23   ,                       2607   ,                      163   ,                 144.4   ,             115.3   ,               10.7   ,             95.3   , 1.0375   ,               49.0   ,                  8598   ,
2022-04-16 09:59:30 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       41   ,                       2612   ,                      163   ,                 136.4   ,             125.4   ,               10.7   ,             95.4   , 1.0375   ,               50.0   ,                  8604   ,
2022-04-16 09:59:31 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       49   ,                       2612   ,                      154   ,                 126.9   ,             100.8   ,               10.7   ,             95.1   , 1.0375   ,               50.0   ,                  8607   ,
2022-04-16 09:59:32 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2190   ,         63   ,                       28   ,                       2612   ,                      154   ,                 146.8   ,             118.4   ,               10.7   ,             95.5   , 1.0313   ,               52.0   ,                  8612   ,
2022-04-16 09:59:33 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2194   ,        100   ,                       42   ,                       2614   ,                      154   ,                 119.4   ,             126.8   ,               10.7   ,             95.5   , 1.0313   ,               52.0   ,                  8634   ,
2022-04-16 09:59:34 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2193   ,        100   ,                       47   ,                       2616   ,                      154   ,                 123.3   ,             129.1   ,               10.7   ,             95.3   , 1.0375   ,               51.0   ,                  8640   ,
2022-04-16 09:59:35 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       49   ,                       2619   ,                      154   ,                 129.0   ,             126.9   ,               10.7   ,             95.2   , 1.0375   ,               51.0   ,                  8653   ,
2022-04-16 09:59:36 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2193   ,        100   ,                       39   ,                       2619   ,                      154   ,                 118.4   ,             131.6   ,               10.7   ,             95.3   , 1.0375   ,               51.0   ,                  8667   ,
2022-04-16 09:59:37 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       48   ,                       2619   ,                      154   ,                 129.7   ,             130.4   ,               10.7   ,             95.1   , 1.0375   ,               50.0   ,                  8630   ,
2022-04-16 09:59:38 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2193   ,         99   ,                       17   ,                       2623   ,                      154   ,                 129.4   ,             103.2   ,               10.7   ,             96.1   , 1.0313   ,               50.0   ,                  8623   ,
2022-04-16 09:59:39 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,         99   ,                       45   ,                       2628   ,                      154   ,                 131.5   ,             123.0   ,               10.7   ,             95.2   , 1.0375   ,               50.0   ,                  8635   ,
2022-04-16 09:59:40 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,         90   ,                       64   ,                       2633   ,                      154   ,                 150.3   ,             112.6   ,               10.7   ,             96.0   , 1.0313   ,               52.0   ,                  8631   ,
2022-04-16 09:59:41 ,        1216.0   ,           1750.0   ,               85.0   ,              56   ,                2190   ,        100   ,                       44   ,                       2635   ,                      154   ,                 142.3   ,              98.4   ,               10.7   ,             95.5   , 1.0313   ,               49.0   ,                  8632   ,
2022-04-16 09:59:42 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       53   ,                       2636   ,                      154   ,                 119.4   ,              82.7   ,               10.7   ,             94.8   , 1.0438   ,               52.0   ,                  8637   ,
2022-04-16 09:59:43 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,         89   ,                       35   ,                       2658   ,                      154   ,                 128.3   ,             130.5   ,               10.7   ,             94.8   , 1.0375   ,               50.0   ,                  8664   ,
2022-04-16 09:59:44 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2194   ,        100   ,                       42   ,                       2660   ,                      154   ,                 134.2   ,             111.6   ,               10.7   ,             95.2   , 1.0375   ,               51.0   ,                  8691   ,
2022-04-16 09:59:45 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2191   ,        100   ,                       44   ,                       2663   ,                      154   ,                 131.8   ,             124.3   ,               10.7   ,             94.0   , 1.0438   ,               53.0   ,                  8692   ,
2022-04-16 09:59:46 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,         95   ,                       61   ,                       2664   ,                      154   ,                 148.2   ,             110.7   ,               10.7   ,             95.7   , 1.0313   ,               51.0   ,                  8699   ,
2022-04-16 09:59:47 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2193   ,        100   ,                       41   ,                       2667   ,                      154   ,                 123.3   ,             106.9   ,               10.7   ,             95.0   , 1.0375   ,               52.0   ,                  8706   ,
2022-04-16 09:59:48 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       51   ,                       2668   ,                      154   ,                 138.2   ,             111.7   ,               10.7   ,             94.0   , 1.0438   ,               52.0   ,                  8700   ,
2022-04-16 09:59:49 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       37   ,                       2670   ,                      154   ,                 130.9   ,             100.6   ,               10.7   ,             95.5   , 1.0375   ,               50.0   ,                  8712   ,
2022-04-16 09:59:50 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,         97   ,                       38   ,                       2671   ,                      154   ,                 130.9   ,             120.1   ,               10.7   ,             95.8   , 1.0375   ,               51.0   ,                  8740   ,
2022-04-16 09:59:51 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2193   ,        100   ,                       48   ,                       2675   ,                      154   ,                 112.4   ,             145.3   ,               10.7   ,             95.3   , 1.0375   ,               53.0   ,                  8747   ,
2022-04-16 09:59:52 ,        1216.0   ,           1750.0   ,               84.0   ,              56   ,                2192   ,        100   ,                       37   ,                       2697   ,                      154   ,                 134.1   ,             103.3   ,               10.7   ,             94.9   , 1.0375   ,               51.0   ,                  8754   ,
2022-04-16 09:59:53 ,        1215.2   ,           1750.0   ,               85.0   ,              56   ,                2190   ,        100   ,                       55   ,                       2707   ,                      154   ,                 150.4   ,             111.5   ,               10.7   ,             95.7   , 1.0313   ,               51.0   ,                  8759   ,
2022-04-16 09:59:54 ,        1216.0   ,           1750.0   ,               85.0   ,              56   ,                2192   ,         83   ,                       21   ,                       2708   ,                      154   ,                 128.0   ,             118.5   ,               10.7   ,             96.2   , 1.0313   ,               52.0   ,                  8767   ,
2022-04-16 09:59:55 ,        1214.6   ,           1750.0   ,               85.0   ,              56   ,                2193   ,        100   ,                       28   ,                       2731   ,                      142   ,                 117.0   ,             116.0   ,               10.7   ,             90.5   , 1.0500   ,               52.0   ,                  8772   ,
2022-04-16 09:59:56 ,        1215.2   ,           1750.0   ,               85.0   ,              56   ,                2192   ,        100   ,                       47   ,                       2730   ,                      134   ,                 123.6   ,             126.4   ,               10.7   ,             95.2   , 1.0375   ,               52.0   ,                  8779   ,
2022-04-16 09:59:57 ,        1216.0   ,           1750.0   ,               85.0   ,              56   ,                2192   ,        100   ,                       34   ,                       2730   ,                      134   ,                 155.9   ,             108.5   ,               10.7   ,             95.6   , 1.0313   ,               52.0   ,                  8794   ,
2022-04-16 09:59:58 ,        1215.2   ,           1750.0   ,               85.0   ,              56   ,                2191   ,        100   ,                       52   ,                       2744   ,                      134   ,                 142.8   ,              95.3   ,               10.7   ,             95.1   , 1.0375   ,               50.0   ,                  8811   ,
2022-04-16 09:59:59 ,        1214.7   ,           1750.0   ,               85.0   ,              56   ,                2232   ,        100   ,                       48   ,                       2748   ,                      134   ,                 154.3   ,             100.5   ,               10.7   ,             95.4   , 1.0375   ,               50.0   ,                  8817   ,
2022-04-16 10:00:00 ,        1213.2   ,           1750.0   ,               85.0   ,              56   ,                2233   ,        100   ,                       59   ,                       2751   ,                      134   ,                 129.0   ,             116.1   ,               10.7   ,             95.4   , 1.0375   ,               50.0   ,                  8825   ,
2022-04-16 10:00:01 ,        1216.0   ,           1750.0   ,               85.0   ,              51   ,                2127   ,        100   ,                       40   ,                       2753   ,                      134   ,                 123.4   ,             131.9   ,               10.7   ,             95.2   , 1.0375   ,               52.0   ,                  8833   ,
2022-04-16 10:00:02 ,        1212.8   ,           1750.0   ,               85.0   ,              52   ,                1969   ,        100   ,                       60   ,                       2784   ,                      134   ,                 133.8   ,             105.9   ,               10.7   ,             95.8   , 1.0375   ,               51.0   ,                  8847   ,
2022-04-16 10:00:03 ,        1215.2   ,           1750.0   ,               84.0   ,              52   ,                1989   ,          0   ,                        1   ,                       2788   ,                      134   ,                  49.5   ,              32.8   ,               10.7   ,             95.0   , 1.0438   ,               50.0   ,                  8849   ,
2022-04-16 10:00:04 ,        1215.2   ,           1750.0   ,               85.0   ,              52   ,                1990   ,         91   ,                       45   ,                       2790   ,                      142   ,                 151.5   ,             110.3   ,               10.7   ,             95.8   , 1.0375   ,               52.0   ,                  8855   ,
2022-04-16 10:00:05 ,        1164.2   ,           1750.0   ,               85.0   ,              52   ,                1991   ,         94   ,                       41   ,                       2791   ,                      142   ,                 153.4   ,             123.1   ,               10.7   ,             95.9   , 0.9875   ,               49.0   ,                  8859   ,
2022-04-16 10:00:06 ,        1195.4   ,           1750.0   ,               85.0   ,              52   ,                1991   ,        100   ,                       43   ,                       2792   ,                      142   ,                 150.5   ,             115.4   ,               10.7   ,             95.4   , 1.0313   ,               50.0   ,                  8864   ,
2022-04-16 10:00:07 ,        1214.3   ,           1750.0   ,               86.0   ,              52   ,                1990   ,         95   ,                       63   ,                       2796   ,                      142   ,                 123.0   ,             123.9   ,               10.7   ,             95.4   , 1.0375   ,               51.0   ,                  8866   ,
2022-04-16 10:00:08 ,        1213.4   ,           1750.0   ,               86.0   ,              52   ,                1989   ,         93   ,                       65   ,                       2799   ,                      146   ,                 158.1   ,              99.0   ,               10.7   ,             95.8   , 1.0313   ,               50.0   ,                  8856   ,
2022-04-16 10:00:09 ,        1207.0   ,           1750.0   ,               86.0   ,              53   ,                1996   ,        100   ,                       52   ,                       2796   ,                      146   ,                 148.4   ,             110.3   ,               10.7   ,             95.8   , 1.0313   ,               51.0   ,                  8865   ,
2022-04-16 10:00:10 ,        1214.9   ,           1750.0   ,               86.0   ,              53   ,                2027   ,        100   ,                       43   ,                       2796   ,                      146   ,                 131.5   ,             134.7   ,               10.7   ,             96.0   , 1.0313   ,               50.0   ,                  8867   ,
2022-04-16 10:00:11 ,        1200.8   ,           1750.0   ,               86.0   ,              53   ,                2028   ,        100   ,                       32   ,                       2808   ,                      146   ,                 111.4   ,             129.7   ,               10.7   ,             95.4   , 1.0375   ,               51.0   ,                  8883   ,
2022-04-16 10:00:12 ,        1216.0   ,           1750.0   ,               86.0   ,              53   ,                2063   ,         96   ,                       49   ,                       2809   ,                      146   ,                 142.2   ,             112.3   ,               10.7   ,             95.5   , 1.0313   ,               49.0   ,                  8884   ,
2022-04-16 10:00:13 ,        1215.2   ,           1750.0   ,               86.0   ,              53   ,                2068   ,         96   ,                       24   ,                       2809   ,                      146   ,                 134.2   ,             121.1   ,               10.7   ,             95.7   , 1.0375   ,               50.0   ,                  8888   ,
