        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC Power Draw [W] , VDDCI Power Draw [W] , VRM Efficiency [%] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2022-04-18 00:16:46 ,        1216.0   ,           1750.0   ,               78.0   ,              47   ,                1785   ,         96   ,                       44   ,                       3084   ,                      169   ,                 103.5   ,              82.3   ,               10.7   ,             94.3   , 0.9375   ,               52.0   ,                 10224   ,
2022-04-18 00:16:47 ,        1216.0   ,           1750.0   ,               78.0   ,              48   ,                1798   ,        100   ,                       42   ,                       3084   ,                      169   ,                  98.1   ,              85.9   ,               10.7   ,             94.2   , 0.9437   ,               52.0   ,                 10218   ,
2022-04-18 00:16:48 ,        1216.0   ,           1750.0   ,               78.0   ,              48   ,                1819   ,        100   ,                       49   ,                       2855   ,                      169   ,                  97.6   ,              90.6   ,               10.7   ,             94.6   , 0.9437   ,               55.0   ,                 10305   ,
2022-04-18 00:16:49 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                1916   ,        100   ,                       44   ,                       2854   ,                      169   ,                  89.5   ,              86.3   ,               10.7   ,             94.0   , 0.9375   ,               53.0   ,                 10276   ,
2022-04-18 00:16:50 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2076   ,         79   ,                       31   ,                       2861   ,                      169   ,                 112.9   ,              89.0   ,               10.7   ,             94.3   , 0.9437   ,               52.0   ,                 10283   ,
2022-04-18 00:16:51 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2120   ,        100   ,                       37   ,                       2861   ,                      169   ,                  95.4   ,              97.3   ,               10.7   ,             94.2   , 0.9375   ,               53.0   ,                 10283   ,
2022-04-18 00:16:52 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2149   ,         89   ,                       40   ,                       2877   ,                      169   ,                  98.7   ,              88.2   ,               10.7   ,             94.0   , 0.9437   ,               54.0   ,                 10286   ,
2022-04-18 00:16:53 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2170   ,        100   ,                       43   ,                       2881   ,                      169   ,                  99.0   ,             100.1   ,               10.7   ,             93.9   , 0.9437   ,               51.0   ,                 10293   ,
2022-04-18 00:16:54 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2171   ,         99   ,                       41   ,                       2907   ,                      169   ,                 109.8   ,              94.5   ,               10.7   ,             94.2   , 0.9437   ,               53.0   ,                 10299   ,
2022-04-18 00:16:55 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2171   ,        100   ,                       42   ,                       2907   ,                      169   ,                  96.4   ,              81.1   ,               10.7   ,             94.4   , 0.9437   ,               52.0   ,                 10294   ,
2022-04-18 00:16:56 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2171   ,         76   ,                       31   ,                       2908   ,                      169   ,                 104.8   ,              77.7   ,               10.7   ,             94.6   , 0.9375   ,               53.0   ,                 10290   ,
2022-04-18 00:16:57 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2171   ,        100   ,                       52   ,                       2908   ,                      136   ,                 106.5   ,              87.3   ,               10.7   ,             93.6   , 0.9437   ,               52.0   ,                 10295   ,
2022-04-18 00:16:58 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2170   ,         99   ,                       36   ,                       2909   ,                      136   ,                 105.7   ,              82.5   ,               10.7   ,             95.0   , 0.9375   ,               54.0   ,                 10284   ,
2022-04-18 00:16:59 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2171   ,        100   ,                       37   ,                       2917   ,                      136   ,                  99.5   ,              92.4   ,               10.7   ,             93.3   , 0.9437   ,               52.0   ,                 10289   ,
2022-04-18 00:17:00 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2171   ,        100   ,                       44   ,                       2931   ,                      136   ,                 102.8   ,              88.7   ,               10.7   ,             93.9   , 0.9375   ,               52.0   ,                 10277   ,
2022-04-18 00:17:01 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2171   ,        100   ,                       49   ,                       2944   ,                      136   ,                  60.2   ,              81.9   ,               10.7   ,             92.1   , 0.9500   ,               52.0   ,                 10284   ,
2022-04-18 00:17:02 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2171   ,         99   ,                       40   ,                       2954   ,                      140   ,                 103.4   ,              91.8   ,               10.7   ,             94.8   , 0.9375   ,               54.0   ,                 10274   ,
